JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458894.022,13.593,0.119,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.258|VERR=0.106|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2090|CX=1.2084|KX=1.2087|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.2,Z,14.331,15.248,,AH HER,AAVSO,STD,122,,,
2458894.022,13.628,0.122,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.284|VERR=0.114|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2066|CX=1.2060|KX=1.2064|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.198,Z,14.325,15.293,,AH HER,AAVSO,STD,123,,,
2458894.023,13.661,0.127,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.285|VERR=0.117|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2044|CX=1.2038|KX=1.2041|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.196,Z,14.292,15.346,,AH HER,AAVSO,STD,124,,,
2458894.024,13.605,0.136,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.239|VERR=0.105|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2022|CX=1.2016|KX=1.2019|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.193,Z,14.286,15.364,,AH HER,AAVSO,STD,125,,,
2458894.024,13.007,0.121,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.991|VERR=0.112|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1997|CX=1.1992|KX=1.1995|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.191,Z,15.054,15.626,,AH HER,AAVSO,STD,121,,,
2458894.025,12.984,0.116,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.979|VERR=0.107|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1981|CX=1.1975|KX=1.1978|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.189,Z,15.055,15.627,,AH HER,AAVSO,STD,122,,,
2458894.025,12.974,0.119,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.975|VERR=0.110|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1963|CX=1.1957|KX=1.1961|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.187,Z,15.049,15.654,,AH HER,AAVSO,STD,123,,,
2458894.025,12.862,0.108,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.905|VERR=0.098|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1946|CX=1.1941|KX=1.1944|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.186,Z,15.052,15.626,,AH HER,AAVSO,STD,124,,,
2458894.026,13.022,0.121,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.976|VERR=0.111|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1930|CX=1.1924|KX=1.1927|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.184,Z,15.021,15.634,,AH HER,AAVSO,STD,125,,,
2458895.036,15.02,0.144,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.596|VERR=0.088|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1454|CX=1.1449|KX=1.1452|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.138,Z,14.241,15.619,,AH HER,AAVSO,STD,121,,,
2458895.037,15.011,0.151,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.554|VERR=0.095|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1431|CX=1.1427|KX=1.1429|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.136,Z,14.197,15.65,,AH HER,AAVSO,STD,122,,,
2458895.038,14.898,0.142,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.566|VERR=0.091|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1409|CX=1.1404|KX=1.1406|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.134,Z,14.249,15.692,,AH HER,AAVSO,STD,123,,,
2458895.038,14.996,0.153,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.636|VERR=0.100|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1386|CX=1.1382|KX=1.1384|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.132,Z,14.253,15.555,,AH HER,AAVSO,STD,124,,,
2458895.039,14.111,0.129,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.700|VERR=0.128|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1363|CX=1.1358|KX=1.1361|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.129,Z,14.269,15.225,,AH HER,AAVSO,STD,126,,,
2458895.04,14.134,0.131,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.713|VERR=0.131|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1346|CX=1.1341|KX=1.1344|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.128,Z,14.264,15.259,,AH HER,AAVSO,STD,127,,,
2458895.04,14.186,0.131,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.735|VERR=0.131|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1329|CX=1.1325|KX=1.1327|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.126,Z,14.234,15.282,,AH HER,AAVSO,STD,128,,,
2458895.041,14.091,0.123,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.664|VERR=0.122|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1313|CX=1.1308|KX=1.1310|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.124,Z,14.268,15.242,,AH HER,AAVSO,STD,129,,,
2458895.041,14.119,0.132,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.662|VERR=0.132|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1296|CX=1.1292|KX=1.1294|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.123,Z,14.232,15.219,,AH HER,AAVSO,STD,130,,,
2458895.042,13.043,0.111,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.137|VERR=0.098|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1279|CX=1.1274|KX=1.1276|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.121,Z,15.03,15.565,,AH HER,AAVSO,STD,126,,,
2458895.042,13.154,0.118,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.184|VERR=0.106|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1266|CX=1.1262|KX=1.1264|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.12,Z,14.99,15.596,,AH HER,AAVSO,STD,127,,,
2458895.043,13.155,0.112,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.179|VERR=0.100|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1254|CX=1.1250|KX=1.1252|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.118,Z,14.97,15.555,,AH HER,AAVSO,STD,128,,,
2458895.043,13.142,0.113,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.173|VERR=0.102|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1242|CX=1.1238|KX=1.1240|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.117,Z,14.999,15.579,,AH HER,AAVSO,STD,129,,,
2458895.044,13.136,0.116,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.189|VERR=0.104|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1230|CX=1.1226|KX=1.1228|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.116,Z,15.012,15.567,,AH HER,AAVSO,STD,130,,,
2458895.65,14.5,,,Vis.,BFO,,0,,999999,,,,Z,,,,AH HER,MCSE,STD,,,,
2458896.038,15.558,0.208,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.899|VERR=0.127|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1328|CX=1.1323|KX=1.1325|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.126,Z,14.258,15.618,,AH HER,AAVSO,STD,125,,,
2458896.038,14.944,0.177,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.833|VERR=0.138|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1306|CX=1.1302|KX=1.1304|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.124,Z,14.255,15.6,,AH HER,AAVSO,STD,126,,,
2458896.039,14.79,0.153,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.756|VERR=0.116|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1285|CX=1.1281|KX=1.1283|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.122,Z,14.245,15.637,,AH HER,AAVSO,STD,127,,,
2458896.04,14.846,0.166,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.817|VERR=0.129|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1264|CX=1.1259|KX=1.1262|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.12,Z,14.252,15.627,,AH HER,AAVSO,STD,128,,,
2458896.04,14.357,0.161,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.902|VERR=0.160|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1242|CX=1.1238|KX=1.1240|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.117,Z,14.24,15.206,,AH HER,AAVSO,STD,131,,,
2458896.041,14.217,0.183,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.757|VERR=0.183|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1227|CX=1.1223|KX=1.1225|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.116,Z,14.224,15.231,,AH HER,AAVSO,STD,132,,,
2458896.042,14.322,0.183,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.884|VERR=0.180|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1211|CX=1.1207|KX=1.1209|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.114,Z,14.264,15.264,,AH HER,AAVSO,STD,133,,,
2458896.042,14.202,0.149,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.744|VERR=0.147|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1196|CX=1.1192|KX=1.1193|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.113,Z,14.24,15.265,,AH HER,AAVSO,STD,134,,,
2458896.043,14.27,0.155,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.805|VERR=0.152|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1180|CX=1.1176|KX=1.1178|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.111,Z,14.236,15.315,,AH HER,AAVSO,STD,135,,,
2458896.043,13.021,0.137,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.193|VERR=0.118|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1164|CX=1.1160|KX=1.1162|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.109,Z,15.036,15.582,,AH HER,AAVSO,STD,131,,,
2458896.044,13.079,0.14,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.204|VERR=0.122|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1152|CX=1.1148|KX=1.1150|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.108,Z,15.042,15.594,,AH HER,AAVSO,STD,132,,,
2458896.044,13.046,0.131,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.212|VERR=0.111|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1140|CX=1.1136|KX=1.1138|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.107,Z,15.046,15.643,,AH HER,AAVSO,STD,133,,,
2458896.044,13.053,0.124,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.155|VERR=0.109|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1129|CX=1.1125|KX=1.1127|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.106,Z,15.016,15.599,,AH HER,AAVSO,STD,134,,,
2458896.045,13.045,0.142,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.195|VERR=0.126|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1118|CX=1.1114|KX=1.1116|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.105,Z,15.044,15.606,,AH HER,AAVSO,STD,135,,,
2458897.04,14.348,0.165,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.550|VERR=0.129|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1166|CX=1.1162|KX=1.1164|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.11,Z,15.285,16.725,,AH HER,AAVSO,STD,129,,,
2458897.041,14.618,0.199,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.867|VERR=0.161|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1146|CX=1.1142|KX=1.1144|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.108,Z,15.451,16.853,,AH HER,AAVSO,STD,130,,,
2458897.042,14.595,0.228,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.914|VERR=0.181|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1127|CX=1.1123|KX=1.1125|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.106,Z,15.392,16.978,,AH HER,AAVSO,STD,131,,,
2458897.043,14.892,0.286,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.342|VERR=0.232|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1107|CX=1.1103|KX=1.1105|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.104,Z,15.738,17.437,,AH HER,AAVSO,STD,132,,,
2458897.043,14.92,0.569,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=18.237|VERR=0.559|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1087|CX=1.1083|KX=1.1085|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.102,Z,16.048,16.853,,AH HER,AAVSO,STD,136,,,
2458897.044,14.741,0.801,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=18.669|VERR=0.760|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1073|CX=1.1069|KX=1.1071|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.101,Z,16.721,17.159,,AH HER,AAVSO,STD,137,,,
2458897.044,14.865,0.546,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.986|VERR=0.479|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1059|CX=1.1055|KX=1.1057|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.099,Z,15.918,17.015,,AH HER,AAVSO,STD,138,,,
2458897.045,14.174,0.298,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.094|VERR=0.238|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1045|CX=1.1041|KX=1.1043|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.098,Z,15.683,16.691,,AH HER,AAVSO,STD,139,,,
2458897.045,15.092,0.52,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.763|VERR=0.431|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1031|CX=1.1027|KX=1.1029|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.097,Z,15.48,16.452,,AH HER,AAVSO,STD,140,,,
2458897.046,12.563,0.237,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.103|VERR=0.139|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1014|CX=1.1010|KX=1.1012|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.095,Z,16.128,16.632,,AH HER,AAVSO,STD,136,,,
2458897.047,12.758,0.289,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.373|VERR=0.158|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1004|CX=1.1000|KX=1.1002|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.094,Z,16.304,16.838,,AH HER,AAVSO,STD,137,,,
2458897.047,12.882,0.247,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.464|VERR=0.171|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.0993|CX=1.0990|KX=1.0991|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.093,Z,16.271,16.829,,AH HER,AAVSO,STD,138,,,
2458897.047,12.953,0.17,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=17.139|VERR=0.139|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.0983|CX=1.0979|KX=1.0981|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.092,Z,16.081,16.619,,AH HER,AAVSO,STD,139,,,
2458897.048,12.831,0.223,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.925|VERR=0.135|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.0972|CX=1.0969|KX=1.0970|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.091,Z,15.708,16.298,,AH HER,AAVSO,STD,140,,,
2458897.69,<13.7,,,Vis.,GZN,,137,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2458898.685,14.319,0.05,,V,GCO,,ENSEMBLE,000-BBX-901,X25099AJL,EXP.TIME= 3X120SEC.-STACK METHOD: AVERAGE-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.15,Z,,12.672,,AH HER,AAVSO,STD,0,,,
2458898.69,<13.7,,,Vis.,GZN,,137,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2458898.763,14.1,,,Vis.,DPV,,14,14.2,2395DNI,,,,Z,,,,AH HER,,STD,,,,
2458900.023,14.285,0.179,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.669|VERR=0.119|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1434|CX=1.1430|KX=1.1432|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.136,Z,14.322,15.634,,AH HER,AAVSO,STD,133,,,
2458900.024,14.342,0.168,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.660|VERR=0.123|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1412|CX=1.1407|KX=1.1409|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.134,Z,14.343,15.669,,AH HER,AAVSO,STD,134,,,
2458900.025,14.276,0.167,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.675|VERR=0.117|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1389|CX=1.1385|KX=1.1387|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.132,Z,14.358,15.761,,AH HER,AAVSO,STD,135,,,
2458900.025,13.727,0.383,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.694|VERR=0.122|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1367|CX=1.1363|KX=1.1365|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.13,Z,14.336,15.742,,AH HER,AAVSO,STD,136,,,
2458900.026,14.155,0.255,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.737|VERR=0.148|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1345|CX=1.1340|KX=1.1342|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.127,Z,14.357,15.402,,AH HER,AAVSO,STD,141,,,
2458900.027,14.285,0.259,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.837|VERR=0.133|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1328|CX=1.1323|KX=1.1326|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.125,Z,14.333,15.411,,AH HER,AAVSO,STD,142,,,
2458900.027,14.072,0.234,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.655|VERR=0.126|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1311|CX=1.1307|KX=1.1309|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.124,Z,14.353,15.396,,AH HER,AAVSO,STD,143,,,
2458900.028,14.265,0.262,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.809|VERR=0.141|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1295|CX=1.1291|KX=1.1293|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.122,Z,14.324,15.349,,AH HER,AAVSO,STD,144,,,
2458900.028,14.117,0.3,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.650|VERR=0.130|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1279|CX=1.1274|KX=1.1277|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.121,Z,14.334,15.325,,AH HER,AAVSO,STD,145,,,
2458900.029,12.887,0.129,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.099|VERR=0.097|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1261|CX=1.1257|KX=1.1259|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.119,Z,15.094,15.642,,AH HER,AAVSO,STD,141,,,
2458900.029,12.898,0.133,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.115|VERR=0.099|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1249|CX=1.1245|KX=1.1247|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.118,Z,15.067,15.691,,AH HER,AAVSO,STD,142,,,
2458900.03,12.985,0.129,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.151|VERR=0.104|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1237|CX=1.1232|KX=1.1234|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.116,Z,15.097,15.656,,AH HER,AAVSO,STD,143,,,
2458900.03,12.845,0.134,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.094|VERR=0.099|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1225|CX=1.1220|KX=1.1222|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.115,Z,15.09,15.71,,AH HER,AAVSO,STD,144,,,
2458900.031,12.989,0.135,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.139|VERR=0.098|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1213|CX=1.1208|KX=1.1210|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.114,Z,15.07,15.722,,AH HER,AAVSO,STD,145,,,
2458900.65,14,,,Vis.,OJR,,142,,12458ADW,,,,Z,,,,AH Her,,STD,,,,
2458901.69,<13.7,,,Vis.,GZN,,137,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2458901.895,13.748,0.014,,V,HBB,,000-BBX-909,000-BJP-374,X24392MI,BOXED X 3  ERR = STOM(MAG)|VMAGINS=18.242|VERR=0.005|CREFMAG=13.672|CREFERR=0.021|KREFMAG=13.988|KREFERR=0.029|VX=1.2046|CX=1.2045|KX=1.2038|TV_BV=-0.0280|TV_BVERR=0.0170|TAVER=2.49,1,1.21,Z,18.187,18.472,,AH HER,,STD,101,,,
