BJD_TDB,err_d
1769.778764941964,1.0496714462662439e-05
1769.8837320865907,1.0496714462662439e-05
1769.9886992312172,1.0496714462662439e-05
1770.093666375844,1.0496714462662439e-05
1770.1986335204706,1.0496714462662439e-05
1770.303600665097,1.0496714462662439e-05
1770.4085678097238,1.0496714462662439e-05
1770.5160961526794,0.007210012397809902
1770.618502098977,1.0496714462662439e-05
1770.7276679293886,0.007068796346768369
1770.8284363882303,1.0496714462662439e-05
1770.9376022186418,0.0026226043121383136
1771.0383706774835,1.0496714462662439e-05
1771.1475365078952,0.012492954389140342
1771.2484309273102,0.0021177542963429874
1771.3574707971484,0.00490084484785339
1771.45823925599,1.0496714462662439e-05
1771.5669852178232,0.00296728786811488
1771.6681735452432,1.0496714462662439e-05
1771.7771084479368,0.003759473896611168
1771.9872736649081,0.0047761609632691986
1772.1972079541615,0.008166915386447737
1772.4071422434147,0.004141370345782651
1772.6170765326679,1.0496714462662439e-05
1772.8270108219212,1.0496714462662439e-05
1773.0369451111744,0.01753458890200016
1773.246795426712,0.0012046245131920531
1773.456792696252,0.0014876327672840974
1777.8654337639991,0.0028144363754155684
1778.0753680532523,0.001531576721009959
1778.2853023425057,1.0496714462662439e-05
1778.4952366317589,1.0496714462662439e-05
1778.7050239670095,0.0016371593158877112
1778.9151052102654,1.0496714462662439e-05
1779.1250394995186,0.0044844621487072
1779.3349737887718,0.006152260152664453
1779.5449080780252,1.0496714462662439e-05
1779.6456765368666,1.0496714462662439e-05
1779.7543385249842,0.003004411241181396
1779.85561082612,1.0496714462662439e-05
1779.9644827485265,0.0032861400814883667
1780.0655451153732,1.0496714462662439e-05
1780.1746269720693,0.003095882185514516
1780.2754794046264,1.0496714462662439e-05
1780.384645235038,0.0019123349921757369
1780.4854136938798,1.0496714462662439e-05
1780.5933619054138,0.0041181665361573454
1780.695347983133,1.0496714462662439e-05
1780.8007140029092,0.006384505248756197
1780.9054292263886,0.0025090717589042054
1781.0102494170128,1.0496714462662439e-05
1781.1152165616395,1.0496714462662439e-05
1781.2201837062662,1.0496714462662439e-05
1781.3251508508927,1.0496714462662439e-05
1781.4301179955194,1.0496714462662439e-05
1781.535085140146,1.0496714462662439e-05
1781.6400522847725,1.0496714462662439e-05
1781.7450194293992,1.0496714462662439e-05
1781.849986574026,1.0496714462662439e-05
1781.9549537186524,1.0496714462662439e-05
1782.059920863279,1.0496714462662439e-05
1782.1648880079058,1.0496714462662439e-05
1782.2698551525323,1.0496714462662439e-05
1782.374822297159,1.0496714462662439e-05
1782.4797894417857,1.0496714462662439e-05
1782.5847565864121,1.0496714462662439e-05
1782.6935235416743,0.0057420100373319705
1782.7946908756655,1.0496714462662439e-05
1782.9036887586456,0.006463667548520908
1783.0046251649187,1.0496714462662439e-05
1783.1137909953304,0.005124762155364557
1783.2145594541719,1.0496714462662439e-05
1783.3237252845836,0.0024047173141809814
1783.4244937434253,1.0496714462662439e-05
1783.5336595738368,0.012492954389165707
1783.6344280326784,1.0496714462662439e-05
1783.7435938630902,0.005301332306338462
1783.8443623219316,1.0496714462662439e-05
1783.9535281523433,1.0496714462662439e-05
1784.054338598043,0.0034961990717713586
1784.1632525073073,0.002201042303949587
1784.2646297755878,0.004870123572719085
1784.37339673085,0.002990130665823372
1784.477608112035,0.004116690103831407
1784.583331020103,0.0060237463313575195
1784.6877523355777,0.0040510651939363465
1784.7932653093562,0.004392626559539732
1784.8978965591202,0.005474733048717197
1785.0031995986096,1.0496714462662439e-05
1785.1080197892338,0.004246511990569745
1785.2131338878628,1.0496714462662439e-05
1785.3152249327268,0.0035312466073393104
1785.4227322822533,0.0027298007898481328
1785.5238366359577,1.0496714462662439e-05
1785.6327715386512,0.011164436295388264
1785.733770925211,1.0496714462662439e-05
1785.8387380698375,1.0496714462662439e-05
1785.9437052144642,1.0496714462662439e-05
