JD,Magnitude
2458965.3860107586,15.665
2458965.3866107585,15.641
2458965.3872107584,15.625
2458965.387810759,15.632
2458965.3884107587,15.583
2458965.3890007585,15.597
2458965.3896007584,15.538
2458965.390200759,15.574
2458965.3908007587,15.577
2458965.3914007586,15.618
2458965.3920007586,15.536
2458965.3925907584,15.550
2458965.393190759,15.570
2458965.3937907587,15.495
2458965.3943907586,15.627
2458965.3949907585,15.593
2458965.395580759,15.525
2458965.3961807587,15.598
2458965.3967807586,15.561
2458965.3973807585,15.537
2458965.3979807585,15.543
2458965.3985707588,15.507
2458965.3991707587,15.551
2458965.3997707586,15.555
2458965.4003707585,15.484
2458965.4009707584,15.566
2458965.401570759,15.552
2458965.4021607586,15.539
2458965.4027607585,15.546
2458965.4033607584,15.545
2458965.403960759,15.585
2458965.4045607587,15.556
2458965.4051507586,15.507
2458965.4057507585,15.519
2458965.4063507584,15.496
2458965.406950759,15.529
2458965.4075507587,15.481
2458965.4081407585,15.536
2458965.4087407584,15.534
2458965.409340759,15.532
2458965.4099407587,15.505
2458965.4105407586,15.485
2458965.4111307585,15.528
2458965.4117307584,15.532
2458965.4123307588,15.588
2458965.4129307587,15.532
2458965.4135307586,15.526
2458965.4141207584,15.507
2458965.414720759,15.514
2458965.4153207587,15.525
2458965.4159207586,15.518
2458965.4165207585,15.552
2458965.4171107584,15.511
2458965.4177107587,15.519
2458965.4183107587,15.504
2458965.4189107586,15.549
2458965.4195107585,15.541
2458965.420100759,15.549
2458965.4207007587,15.512
2458965.4213007586,15.537
2458965.4219007585,15.484
2458965.4225007584,15.460
2458965.4230907587,15.469
2458965.4236907586,15.473
2458965.4242907586,15.525
2458965.4248907585,15.532
2458965.4254907584,15.492
2458965.4260807587,15.519
2458965.4266807586,15.522
2458965.4272807585,15.532
2458965.4278807584,15.510
2458965.428480759,15.494
2458965.4290707586,15.512
2458965.4296707585,15.481
2458965.4302707585,15.603
2458965.4308707584,15.522
2458965.4314707587,15.523
2458965.4320607586,15.543
2458965.4326607585,15.512
2458965.4332607584,15.498
2458965.433860759,15.494
2458965.4344607587,15.502
2458965.4350507585,15.520
2458965.4356507584,15.551
2458965.436250759,15.524
2458965.4368507587,15.500
2458965.4374507586,15.537
2458965.4392007585,15.534
2458965.4398007584,15.503
2458965.4404007588,15.501
2458965.4410007587,15.555
2458965.4416007586,15.517
2458965.4422007585,15.514
2458965.442790759,15.527
2458965.4433907587,15.586
2458965.4439907586,15.586
2458965.4445907585,15.555
2458965.4451907584,15.561
2458965.4457807587,15.576
2458965.4463807587,15.563
2458965.4469807586,15.542
2458965.4475807585,15.579
2458965.4481807584,15.572
2458965.448780759,15.571
2458965.4493707586,15.582
2458965.4499707585,15.561
2458965.4505707584,15.567
2458965.451170759,15.591
2458965.4517707587,15.545
2458965.4523707586,15.633
2458965.4529607585,15.591
2458965.4535607584,15.599
2458965.4541607588,15.558
2458965.4547607587,15.557
2458965.4553607586,15.626
2458965.4559507584,15.573
2458965.456550759,15.544
2458965.4571507587,15.553
2458965.4577507586,15.541
2458965.4583507585,15.602
2458965.4589407584,15.527
2458965.4595407587,15.541
2458965.4601407587,15.569
2458965.4607407586,15.575
2458965.4613407585,15.675
2458965.461930759,15.696
2458965.4625307587,15.814
2458965.4631307586,15.951
2458965.4637307585,16.134
2458965.4643307584,16.567
2458965.464930759,17.052
2458965.4655207586,17.275
2458965.4661207586,17.741
2458965.4667207585,17.592
2458965.4673207584,17.280
2458965.4679207588,17.025
2458965.4685107586,16.746
2458965.4691107585,16.292
2458965.4697107584,16.025
2458965.470310759,15.826
2458965.4709107587,15.792
2458965.4715107586,15.752
2458965.4721007585,15.707
2458965.4727007584,15.675
2458965.4733007587,15.619
2458965.4739007587,15.583
2458965.4745007586,15.670
2458965.4750907584,15.610
2458965.475690759,15.625
2458965.4762907587,15.565
2458965.4768907586,15.624
2458965.4774907585,15.598
2458965.478080759,15.638
2458965.4786807587,15.587
2458965.4792807586,15.546
2458965.4798807586,15.607
2458965.4804807585,15.574
2458965.481070759,15.608
2458965.4816707587,15.585
2458965.4822707586,15.595
2458965.4828707585,15.562
2458965.4834707584,15.606
2458965.4840607587,15.581
2458965.4846607586,15.595
2458965.4852607585,15.607
2458965.4858607585,15.535
2458965.4864607584,15.621
2458965.4870507587,15.601
2458965.4876507586,15.598
2458965.4882507585,15.508
2458965.4888507584,15.570
2458965.489450759,15.576
2458965.4900507587,15.526
2458965.4906407585,15.556
2458965.4912407584,15.549
2458965.491840759,15.529
2458965.4924407587,15.602
2458965.4930407587,15.625
2458965.4936307585,15.541
2458965.4942307584,15.545
2458965.494830759,15.527
2458965.4954307587,15.580
2458965.4960307586,15.557
2458965.4966207584,15.550
2458965.497220759,15.546
2458965.4978207587,15.534
2458965.4984207586,15.580
2458965.4990207586,15.552
2458965.4996107584,15.525
2458965.5002207584,15.506
2458965.5008107587,15.522
2458965.5014107586,15.528
2458965.5020107585,15.553
2458965.5026107584,15.536
2458965.503210759,15.520
2458965.5038107587,15.547
2458965.5044007585,15.536
2458965.5050007585,15.582
2458965.505600759,15.539
2458965.5062007587,15.527
2458965.5068007587,15.565
2458965.5073907585,15.545
2458965.5079907584,15.569
2458965.508590759,15.552
2458965.5091907587,15.579
2458965.5097907586,15.584
2458965.5103807584,15.513
2458965.510980759,15.598
2458965.5115807587,15.547
2458965.5121807586,15.493
2458965.5127807586,15.530
2458965.5133807585,15.517
2458965.5139707588,15.531
2458965.5145707587,15.546
2458965.5151707586,15.530
2458965.5157707585,15.543
2458965.5163707584,15.549
2458965.5169607587,15.561
2458965.5175607586,15.584
2458965.5181607585,15.516
2458965.5187607585,15.507
2458965.519360759,15.529
2458965.5199607587,15.563
2458965.5205507586,15.558
2458965.5211507585,15.577
2458965.5217507584,15.603
2458965.522350759,15.528
2458965.5231907587,15.566
2458965.5237807585,15.558
2458965.5243807584,15.528
2458967.4069107585,17.065
2458967.4074007585,16.995
2458967.4078807584,17.018
2458967.4083707584,16.970
2458967.408850759,17.079
2458967.409340759,16.975
2458967.409830759,17.194
2458967.4103107587,16.847
2458967.4108007587,16.937
2458967.4112807587,16.947
2458967.4117707587,17.028
2458967.4122507586,17.130
2458967.4127407586,17.113
2458967.4132307586,17.008
2458967.4137107586,17.132
2458967.4142007586,16.889
2458967.4146807585,16.862
2458967.4151707585,16.921
2458967.4156607585,17.031
2458967.4161407584,17.007
2458967.4166307584,16.837
2458967.4171107584,17.029
2458967.4176007584,17.007
2458967.4180907584,17.245
2458967.418570759,17.192
2458967.419060759,17.022
2458967.4195407587,17.173
2458967.4200307587,16.941
2458967.4205207587,18.001
2458967.4214907587,17.104
2458967.4219807587,16.865
2458967.4224607586,17.246
2458967.4229507586,16.745
2458967.4234307585,16.915
2458967.4239207585,17.108
2458967.4244107585,17.098
2458967.4248907585,16.956
2458967.4253807585,16.783
2458967.4258607584,17.493
2458967.4263507584,17.214
2458967.4268407584,17.119
2458974.423800757,<16.2
2458975.4158007572,<16.2
2458976.420800757,<16.2
2458978.4258007566,<16.2
2458981.4358007563,<16.2
2458982.4288007556,<16.2
2458983.432800756,<16.2
2458984.428800755,<16.2
2458985.4328007554,<16.2
2458990.427800754,<16.2
2458994.432800753,<16.2
2458995.432800753,<16.2
2458996.4288007524,<16.2
2458998.4508007523,<16.2
2459176.4818007285,<16.2
2459189.4608007316,<16.2
2459200.4138007355,<16.2
2459208.4998007375,<16.2
2459232.4168007458,<16.2
2459237.4538007476,<16.2
2459238.4088007472,<16.2
2459239.457800748,<16.2
2459240.3898007483,<16.2
2459256.373800753,<16.2
2459258.4528007535,<16.2
2459262.3728007544,<16.2
2459262.618800754,<16.2
2459264.427800755,<16.2
2459271.3588007563,<16.2
2459272.352800756,<16.2
2459273.364800757,<16.2
2459274.3668007567,<16.2
2459276.3658007574,<16.2
2459282.375800758,18.4
2459286.4488007585,<16.20
2459290.381800759,<16.2
2459291.3998007593,<16.2
2459293.4228007593,<16.20
2459295.4288007594,<16.2
2459303.40180076,15.2
2459304.40360076,14.74
2459304.40380076,14.812
2459304.40380076,14.807
2459305.37480076,14.90
2459305.37580076,14.8
2459305.40180076,14.526
2459306.38080076,14.80
2459306.47580076,14.833
2459306.47650076,14.85
2459306.47680076,15.225
2459307.37880076,14.944
2459307.37880076,14.845
2459307.37930076,14.97
2459307.44180076,14.9
2459308.37080076,15.05
2459308.39980076,15.1
2459308.40108076,15.984
2459308.40180076,16.229
2459308.40252076,16.269
2459308.40324076,16.153
2459308.40397076,16.02
2459308.40470076,15.82
2459308.40542076,15.617
2459308.40614076,15.43
2459308.40686076,15.354
2459308.40758076,15.288
2459308.40831076,15.206
2459308.40903076,15.152
2459308.40976076,15.086
2459308.41048076,15.103
2459308.41121076,15.073
2459308.41192076,15.04
2459308.41265076,15.019
2459308.41337076,15.036
2459308.41410076,15.048
2459308.41482076,15.013
2459308.41555076,15.021
2459308.41627076,15.04
2459308.41699076,15.045
2459308.41771076,15.056
2459308.41844076,15.039
2459308.41917076,15.054
2459308.41990076,15.05
2459308.42061076,15.041
2459308.42134076,15.05
2459308.42206076,15.042
2459308.42278076,15.039
2459308.42350076,15.038
2459308.42423076,15.001
2459308.42494076,15.016
2459308.42567076,14.998
2459308.42733076,14.995
2459308.42806076,15.028
2459308.42879076,15.011
2459308.42950076,15.021
2459308.43022076,15.052
2459308.43095076,15.037
2459308.43167076,15.016
2459308.43240076,14.991
2459308.43311076,14.995
2459308.43384076,14.993
2459308.43456076,15.001
2459308.43529076,14.995
2459308.43602076,14.997
2459308.43674076,14.995
2459308.43747076,14.975
2459308.43818076,14.977
2459308.43890076,14.965
2459308.43963076,14.952
2459308.44035076,14.954
2459308.44108076,14.977
2459308.44180076,14.969
2459308.44252076,14.949
2459308.44324076,14.959
2459308.44397076,14.944
2459308.44469076,14.902
2459308.44542076,14.882
2459308.44614076,14.891
2459308.44686076,14.879
2459308.44758076,14.91
2459308.44831076,14.882
2459308.44904076,14.892
2459308.44976076,14.859
2459308.45049076,14.847
2459308.45121076,14.842
2459308.45192076,14.758
2459308.45265076,14.73
2459308.45338076,14.717
2459308.45410076,14.717
2459308.45482076,14.655
2459308.45555076,14.654
2459308.45626076,14.64
2459308.45699076,14.641
2459308.45772076,14.664
2459308.45844076,14.636
2459308.45917076,14.664
2459308.45989076,14.663
2459308.46061076,14.663
2459308.46133076,14.695
2459308.46205076,14.725
2459308.46278076,14.748
2459308.46350076,14.747
2459308.46423076,14.72
2459308.46494076,14.734
2459308.46567076,14.757
2459308.46639076,14.778
2459308.46712076,14.756
2459308.46784076,14.768
2459308.46857076,14.763
2459308.46928076,14.756
2459308.47000076,14.746
2459308.47073076,14.782
2459308.47146076,14.778
2459308.47218076,14.771
2459308.47291076,14.803
2459308.47362076,14.834
2459308.47434076,14.896
2459308.47507076,14.866
2459308.47580076,14.894
2459308.47652076,14.886
2459308.47724076,14.896
2459308.47796076,14.903
2459308.47868076,14.936
2459308.47941076,14.938
2459308.48013076,14.968
2459308.48086076,14.974
2459308.48159076,14.97
2459308.48230076,15.003
2459308.48302076,15.056
2459308.48375076,15.108
2459308.48447076,15.22
2459308.48520076,15.39
2459308.48592076,15.61
2459308.48664076,15.933
2459308.48736076,16.215
2459308.48809076,16.287
2459308.48881076,16.263
2459308.48954076,16.119
2459308.49026076,15.974
2459308.49099076,15.715
2459308.49170076,15.537
2459308.49243076,15.391
2459308.49315076,15.289
2459308.49388076,15.205
2459308.49460076,15.19
2459308.49533076,15.158
2459308.49604076,15.101
2459308.49677076,15.113
2459308.49749076,15.102
2459308.49822076,15.051
2459308.49894076,15.059
2459308.49965076,15.104
2459308.50038076,15.072
2459308.50110076,15.078
2459308.50183076,15.092
2459308.50255076,15.07
2459308.50328076,15.09
2459308.50399076,15.074
2459308.50472076,15.072
2459308.50544076,15.086
2459308.50617076,15.091
2459308.50689076,15.065
2459308.50762076,15.067
2459308.50835076,15.059
2459308.50906076,15.047
2459308.50978076,15.076
2459308.51051076,15.061
2459308.51123076,15.086
2459308.51195076,15.075
2459308.51268076,15.087
2459308.51340076,15.061
2459308.51412076,15.064
2459308.51485076,15.091
2459308.51557076,15.081
2459308.51630076,15.072
2459308.51702076,15.091
2459308.51774076,15.074
2459308.51846076,15.043
2459308.51918076,15.027
2459308.51991076,15.051
2459308.52064076,15.038
2459308.52136076,15.055
2459308.52207076,15.03
2459308.52280076,15.023
2459308.52353076,15.021
2459308.52425076,15.035
2459308.52497076,15.031
2459308.52570076,15.014
2459308.52641076,14.998
2459308.52714076,15.022
2459308.52786076,15.006
2459308.52859076,15.008
2459308.52931076,15.013
2459308.53004076,14.995
2459308.53075076,15.026
2459308.53148076,15.031
2459308.53220076,15.006
2459308.53293076,14.979
2459308.53365076,14.962
2459308.53438076,14.995
2459308.53509076,15.0
2459308.53581076,14.958
2459308.53654076,14.949
2459308.53727076,14.934
2459308.53799076,14.913
2459308.53871076,14.892
2459308.53943076,14.871
2459308.54016076,14.883
2459308.54088076,14.847
2459308.54160076,14.821
2459308.54233076,14.823
2459308.54305076,14.81
2459308.54377076,14.813
2459308.54449076,14.78
2459308.54522076,14.782
2459308.54594076,14.755
2459308.54667076,14.775
2459308.54740076,14.816
2459308.54811076,14.864
2459308.54883076,14.863
2459308.54956076,14.885
2459308.55028076,14.868
2459308.55101076,14.847
2459308.55173076,14.828
2459308.55246076,14.799
2459308.55317076,14.788
2459308.55390076,14.785
2459308.55462076,14.799
2459308.55534076,14.801
2459308.55607076,14.8
2459308.55680076,14.801
2459308.55751076,14.813
2459308.55824076,14.825
2459308.55896076,14.824
2459308.55968076,14.86
2459308.56041076,14.877
2459308.56112076,14.924
2459308.56185076,14.879
2459308.56257076,14.926
2459308.56330076,14.919
2459308.56402076,14.897
2459308.56474076,14.958
2459308.56546076,14.957
2459308.56619076,15.008
2459309.36680076,15.60
2459309.37180076,15.481
2459309.37230076,15.46
2459309.37280076,15.491
2459310.39470076,16.524
2459310.39542076,16.511
2459310.39615076,16.494
2459310.39686076,16.489
2459310.39759076,16.513
2459310.39831076,16.47
2459310.39904076,16.443
2459310.39977076,16.433
2459310.40049076,16.43
2459310.4012107598,16.441
2459310.40193076,16.445
2459310.40265076,16.391
2459310.40338076,16.395
2459310.40410076,16.356
2459310.40483076,16.303
2459310.40555076,16.26
2459310.40627076,16.242
2459310.40700076,16.217
2459310.40772076,16.19
2459310.40844076,16.186
2459310.40917076,16.145
2459310.40989076,16.143
2459310.41061076,16.129
2459310.41133076,16.1
2459310.41206076,16.076
2459310.41278076,16.104
2459310.41351076,16.125
2459310.41423076,16.112
2459310.41496076,16.091
2459310.41567076,16.112
2459310.41640076,16.139
2459310.41713076,16.154
2459310.41785076,16.164
2459310.41857076,16.204
2459310.41930076,16.23
2459310.42001076,16.272
2459310.42074076,16.301
2459310.42146076,16.316
2459310.42219076,16.382
2459310.42291076,16.395
2459310.42364076,16.398
2459310.42435076,16.393
2459310.42508076,16.427
2459310.42580076,16.416
2459310.42653076,16.412
2459310.42725076,16.368
2459310.42798076,16.386
2459310.42871076,16.375
2459310.42942076,16.352
2459310.43015076,16.333
2459310.4308707598,16.356
2459310.43160076,16.353
2459310.43232076,16.368
2459310.43303076,16.43
2459310.43376076,16.478
2459310.43449076,16.47
2459310.43521076,16.444
2459310.43593076,16.451
2459310.43666076,16.484
2459310.43737076,16.436
2459310.43810076,16.475
2459310.43883076,16.481
2459310.43955076,16.451
2459310.44028076,16.446
2459310.44100076,16.453
2459310.44173076,16.438
2459310.44244076,16.437
2459310.44316076,16.394
2459310.44389076,16.402
2459310.44462076,16.452
2459310.44534076,16.432
2459310.44605076,16.431
2459310.44678076,16.403
2459310.44751076,16.411
2459310.44823076,16.443
2459310.44896076,16.447
2459310.44968076,16.475
2459310.45039076,16.503
2459310.45112076,16.522
2459310.45184076,16.492
2459310.45257076,16.512
2459310.45330076,16.543
2459310.45402076,16.524
2459310.45475076,16.501
2459310.45546076,16.512
2459310.45619076,16.546
2459310.45691076,16.584
2459310.45764076,16.637
2459310.45836076,16.684
2459310.45909076,16.804
2459310.45980076,16.957
2459310.46052076,17.256
2459310.46125076,17.518
2459310.46198076,17.828
2459310.46270076,18.074
2459310.46343076,18.05
2459310.46414076,17.885
2459310.46487076,17.653
2459310.46559076,17.334
2459310.46632076,17.096
2459310.46704076,16.934
2459310.46776076,16.837
2459310.46849076,16.763
2459310.46921076,16.731
2459310.46993076,16.655
2459310.47066076,16.701
2459310.47138076,16.644
2459310.47210076,16.624
2459310.47283076,16.607
2459310.47355076,16.595
2459310.47427076,16.605
2459310.47500076,16.613
2459310.47572076,16.616
2459310.47645076,16.57
2459310.47717076,16.58
2459310.47789076,16.58
2459310.47861076,16.569
2459310.47934076,16.577
2459310.48006076,16.57
2459310.48079076,16.558
2459310.48151076,16.556
2459310.48224076,16.512
2459310.48295076,16.481
2459310.48368076,16.485
2459310.48440076,16.447
2459310.48513076,16.423
2459310.48585076,16.45
2459310.48658076,16.455
2459310.48729076,16.436
2459310.48802076,16.394
2459310.48874076,16.411
2459310.48947076,16.411
2459310.4901907598,16.391
2459310.49092076,16.365
2459310.49163076,16.351
2459310.49236076,16.359
2459310.49308076,16.329
2459310.49381076,16.27
2459310.49453076,16.258
2459310.49526076,16.24
2459310.49597076,16.172
2459310.49670076,16.16
2459310.49742076,16.13
2459310.49815076,16.121
2459310.49887076,16.093
2459310.49960076,16.055
2459310.50031076,16.046
2459310.50104076,16.021
2459310.50176076,16.056
2459310.50249076,16.064
2459310.50321076,16.104
2459310.50394076,16.141
2459310.50465076,16.134
2459310.50538076,16.145
2459310.50610076,16.163
2459310.50683076,16.192
2459310.50755076,16.208
2459310.50828076,16.234
2459310.50899076,16.29
2459310.50972076,16.309
2459310.51044076,16.34
2459310.51117076,16.368
2459310.51189076,16.399
2459310.51262076,16.41
2459310.51333076,16.434
2459310.51406076,16.43
2459310.51478076,16.418
2459310.51551076,16.426
2459310.51623076,16.402
2459310.51696076,16.394
2459310.51768076,16.396
2459310.51840076,16.401
2459310.51912076,16.402
2459310.5198507598,16.435
2459310.52057076,16.439
2459310.52130076,16.436
2459310.52202076,16.414
2459310.52274076,16.431
2459310.52346076,16.424
2459310.52419076,16.405
2459310.52491076,16.419
2459310.52564076,16.42
2459310.52636076,16.421
2459310.52708076,16.43
2459310.5278007598,16.412
2459310.52853076,16.383
2459310.52925076,16.407
2459310.52998076,16.41
2459310.53070076,16.418
2459310.53143076,16.457
2459310.53214076,16.425
2459310.53287076,16.466
2459310.53359076,16.437
2459310.53432076,16.441
2459310.53504076,16.471
2459310.53577076,16.492
2459310.53648076,16.5
2459310.53721076,16.511
2459310.53793076,16.542
2459310.53866076,16.531
2459310.53938076,16.527
2459310.54011076,16.519
2459310.54082076,16.517
2459310.54155076,16.541
2459310.54227076,16.54
2459310.54300076,16.564
2459311.38180076,15.40
2459311.44080076,15.3
2459312.37680076,15.95
2459312.39382076,15.812
2459314.40980076,15.6
2459316.39082076,16.051
2459316.39155076,15.965
2459316.39227076,15.94
2459316.39299076,16.1
2459316.39372076,16.039
2459316.39443076,15.888
2459316.39516076,15.908
2459316.39588076,15.884
2459316.39661076,15.899
2459316.39733076,15.889
2459316.39806076,15.708
2459316.39877076,15.659
2459316.39950076,15.861
2459316.40022076,15.83
2459316.40095076,15.74
2459316.40167076,15.693
2459316.40240076,15.698
2459316.40311076,15.685
2459316.40384076,15.684
2459316.40456076,15.683
2459316.40529076,15.759
2459316.40601076,15.837
2459316.40674076,15.691
2459316.40746076,15.736
2459316.40818076,15.65
2459316.40890076,15.687
2459316.40963076,15.626
2459316.41035076,15.683
2459316.41108076,15.565
2459316.41180076,15.593
2459316.41252076,15.624
2459316.41324076,15.554
2459316.41397076,15.581
2459316.41469076,15.607
2459316.41542076,15.532
2459316.41614076,15.606
2459316.41686076,15.573
2459316.41758076,15.644
2459316.41831076,15.701
2459316.41903076,15.606
2459316.41976076,15.609
2459316.42048076,15.488
2459316.42121076,15.522
2459316.42193076,15.493
2459316.42265076,15.505
2459316.42337076,15.546
2459316.42410076,15.538
2459316.42482076,15.555
2459316.42555076,15.595
2459316.42626076,15.57
2459317.40480076,15.9
2459319.4078007597,17.4
2459320.4068007595,17.9
2459322.3888607593,17.182
2459322.3895707596,17.705
2459322.3903007596,17.305
2459322.3910207595,17.412
2459322.3924207594,17.763
2459322.3931407593,17.769
2459322.3938707598,18.012
2459322.3945807596,17.945
2459322.3953107595,18.036
2459322.3960307594,19.22
2459322.3967607594,18.59
2459322.3974807593,18.838
2459322.3982107597,19.871
2459322.3989307596,19.418
2459322.3996507595,18.954
2459322.4003707594,18.702
2459322.4011007594,18.119
2459322.4018007596,18.1
2459322.4018207598,18.454
2459322.4033507598,18.54
2459322.4040607596,18.5
2459322.4047907596,18.153
2459322.4055207595,18.058
2459322.4062407594,17.812
2459322.4069707594,18.053
2459322.4076907597,17.718
2459322.4084007596,17.918
2459322.4091307595,18.497
2459322.4098607595,18.188
2459322.4105807594,18.146
2459322.4113107594,17.79
2459322.4120307597,18.558
2459322.4127607597,18.031
2459322.4134707595,18.391
2459322.4142007595,18.113
2459322.4149207594,18.072
2459322.4156507594,18.243
2459322.4163707597,18.45
2459322.4170807595,17.949
2459322.4178107595,18.519
2459322.4185407595,18.279
2459322.4192607594,17.924
2459322.4199907593,17.958
2459322.4207107597,17.985
2459322.4214407597,17.869
2459322.4221507595,18.122
2459322.4228807595,18.172
2459322.4236007594,18.184
2459322.4243307593,18.315
2459322.4250507597,18.219
2459322.4257807597,18.175
2459322.4264907595,18.014
2459322.4272207594,18.107
2459322.4279407593,18.118
2459322.4286607597,18.304
2459322.4293907597,17.999
2459322.4301207596,18.019
2459322.4308307595,18.076
2459322.4330107598,18.037
2459322.4337307597,17.975
2459322.4344607596,18.069
2459322.4351807595,17.971
2459322.4358907593,18.115
2459322.4366207593,18.209
2459322.4373507597,18.049
2459322.4380707596,18.113
2459322.4388007596,18.101
2459322.4395207595,18.265
2459322.4402407594,18.17
2459322.4409607598,18.194
2459322.4416807597,18.481
2459322.4424107596,18.318
2459322.4431307595,18.195
2459322.4438607595,18.439
2459322.4445807594,18.166
2459322.4453007597,18.625
2459322.4460207596,18.002
2459322.4467507596,18.221
2459322.4474707595,18.316
2459322.4482007595,18.19
2459322.4489307594,18.288
2459322.4496407597,18.192
2459322.4503707597,17.816
2459322.4510907596,17.933
2459322.4518207596,17.788
2459322.4525407595,17.979
2459322.4532707594,18.139
2459322.4539807597,17.982
2459322.4547107597,17.822
2459322.4554307596,18.004
2459322.4561607596,17.957
2459322.4568807594,18.016
2459322.4576107594,17.74
2459322.4583207597,17.994
2459322.4590507597,18.39
2459322.4597707596,17.799
2459322.4605007595,17.943
2459322.4612207594,17.734
2459322.4619507594,18.044
2459322.4626607597,18.073
2459322.4633807596,18.098
2459322.4641107596,17.877
2459322.4648407595,18.157
2459322.4655607594,18.226
2459322.4662907594,17.838
2459322.4670007597,17.77
2459322.4677207596,18.083
2459322.4684507595,17.983
2459322.4691707594,17.716
2459322.4699007594,17.893
2459322.4706107597,17.506
2459322.4713407597,17.633
2459322.4720607596,17.628
2459322.4727907595,17.947
2459322.4735107594,17.737
2459322.4742407594,17.862
2459322.4749607597,17.606
2459322.4756807596,17.573
2459322.4764007595,17.765
2459322.4771307595,17.544
2459322.4778507594,17.519
2459322.4785807594,17.853
2459322.4793007597,17.697
2459322.4800207596,17.599
2459322.4807507596,18.128
2459322.4814707595,18.378
2459322.4822007595,19.619
2459322.4829207594,19.547
2459322.4836507593,19.473
2459322.4843607596,19.436
2459322.4850907596,19.594
2459322.4858107595,19.081
2459322.4865407594,18.52
2459322.4872607593,18.657
2459322.4879907593,18.282
2459322.4887107597,18.828
2459322.4894307596,18.526
2459322.4901507595,18.309
2459322.4908807594,18.348
2459322.4916007593,17.977
2459322.4923307598,17.946
2459322.4930507597,18.141
2459322.4937707596,18.168
2459322.4944907594,17.772
2459322.4952207594,18.087
2459322.4959407593,18.14
2459322.4966707597,18.284
2459322.4973907596,18.014
2459322.4981107595,18.06
2459322.4988307594,18.072
2459322.4995607594,18.368
2459322.5002807598,18.174
2459322.5010107597,18.449
2459322.5017307596,18.139
2459322.5024607596,18.242
2459322.5031707594,18.402
2459322.5039007594,18.051
2459322.5046207597,18.241
2459322.5053507597,18.015
2459322.5060707596,18.19
2459322.5068007596,18.509
2459322.5075107594,17.877
2459322.5082407594,18.224
2459322.5089607597,17.975
2459322.5096907597,17.887
2459322.5104107596,18.048
2459322.5111407596,17.959
2459322.5118507594,18.003
2459322.5125807594,18.233
2459322.5133007597,17.863
2459322.5140307597,17.976
2459322.5147507596,18.541
2459322.5154807596,18.07
2459322.5161907594,18.094
2459322.5169207593,17.89
2459322.5176407597,17.957
2459322.5183707597,17.977
2459322.5190907596,18.06
2459322.5198207595,17.979
2459322.5205307594,18.29
2459322.5212607593,18.478
2459322.5219807597,18.477
2459322.5227107597,17.78
2459322.5234307596,17.937
2459322.5241607595,18.009
2459322.5248707593,18.225
2459322.5256007593,18.008
2459322.5263207597,17.961
2459322.5270507596,18.289
2459322.5277707595,18.2
2459322.5285007595,18.17
2459322.5292107593,17.884
2459322.5299407598,18.243
2459322.5306607597,17.884
2459322.5313907596,18.071
2459322.5321107595,18.127
2459322.5328407595,18.12
2459322.5335707595,18.396
2459322.5342807597,18.101
2459322.5350007596,17.788
2459322.5357307596,18.488
2459322.5364507595,18.491
2459322.5371807595,18.114
2459322.5378907598,18.204
2459322.5386207597,18.222
2459322.5393407596,17.896
2459322.5400707596,18.058
2459322.5407907595,18.261
2459322.5415207595,18.153
2459322.5422407594,17.805
2459322.5429607597,18.166
2459322.5436807596,18.164
2459322.5444107596,17.996
2459322.5451307595,18.139
2459324.3928007595,18.8
2459326.392800759,<16.2
2459327.392800759,<16.2
2459329.4038007585,<16.2
2459330.3978007585,<16.2
2459331.3978007585,<16.2
2459342.418800757,<16.2
2459345.422800756,<16.2
2459370.4388007503,<16.2
2459378.4798007477,<16.2
2459540.472800728,<16.2
2459550.4588007308,<16.2
2459555.428800732,<16.2
2459564.3948007347,<16.2
2459572.4358007372,<16.2
2459585.342800742,<16.2
2459590.4496907433,<18.032
2459591.444800744,<16.2
2459592.334800744,<16.2
2459594.3418007446,<16.2
2459597.3178007454,<16.2
2459598.4198007463,<16.2
2459599.3248007465,<16.2
2459600.4038007464,<16.2
2459607.347800749,<16.2
2459636.3938007564,<16.2
2459637.4278007564,<16.2
2459645.3578007575,<16.2
2459646.3798007583,<16.2
2459657.351800759,<16.2
2459658.3718007593,<16.2
2459661.3948007594,<16.2
2459662.3998007597,<16.20
2459662.4428007593,<16.2
2459663.3778007594,<16.2
2459664.37780076,<16.2
2459664.47105076,14.765
2459664.47105076,14.741
2459664.47148076,14.854
2459664.47148076,14.835
2459664.47190076,14.706
2459664.47190076,14.690
2459664.47233076,14.772
2459664.47233076,14.748
2459664.47276076,14.762
2459664.47276076,14.756
2459664.47319076,14.762
2459664.47319076,14.773
2459664.47361076,14.701
2459664.47361076,14.720
2459664.47404076,14.713
2459664.47404076,14.723
2459664.47447076,14.753
2459664.47447076,14.742
2459664.47490076,14.668
2459664.47490076,14.658
2459664.47532076,14.678
2459664.47532076,14.701
2459664.47575076,14.653
2459664.47575076,14.640
2459664.47618076,14.627
2459664.47618076,14.635
2459664.47661076,14.770
2459664.47661076,14.784
2459664.47703076,14.616
2459664.47703076,14.646
2459664.47746076,14.679
2459664.47746076,14.690
2459664.47789076,14.749
2459664.47789076,14.751
2459664.47832076,14.766
2459664.47832076,14.778
2459664.47875076,14.772
2459664.47875076,14.758
2459664.47917076,14.837
2459664.47917076,14.845
2459664.47960076,14.632
2459664.47960076,14.631
2459664.48003076,14.567
2459664.48003076,14.575
2459664.48046076,14.623
