JD,Magnitude
2458014.7047207225,14.933
2458014.7054407224,14.881
2458014.705731722,14.931
2458014.7061607223,14.893
2458014.7068607225,14.927
2458014.706946722,14.978
2458014.7075807224,14.915
2458014.708150722,14.797
2458014.7083007223,14.888
2458014.709010722,14.9
2458014.7093657223,14.94
2458014.709740722,14.915
2458014.7104507224,14.909
2458014.7111707223,14.947
2458014.711890722,14.99
2458014.7125907224,14.966
2458014.7133107223,14.983
2458014.714030722,14.978
2458014.714156722,14.91
2458014.7147407224,14.934
2458014.7153607225,15.024
2458014.7154507223,14.929
2458014.7189717223,14.764
2458014.720175722,14.994
2458014.7208607225,14.918
2458014.7213797225,15.067
2458014.7215807224,14.935
2458014.7223007223,14.987
2458014.722582722,15.038
2458014.723020722,15.071
2458014.723740722,15.118
2458014.7237867224,15.101
2458014.7244607224,15.141
2458014.7249907223,15.159
2458014.7251807223,15.231
2458014.725890722,15.335
2458014.726194722,15.383
2458014.7266107225,15.434
2458014.7273407225,15.506
2458014.727397722,15.443
2458014.7280607224,15.522
2458014.7286597225,15.5
2458014.728770722,15.596
2458014.729490722,15.534
2458014.7298637223,15.383
2458014.7302107224,15.468
2458014.7309307223,15.387
2458014.7310667224,15.416
2458014.731640722,15.245
2458014.732258722,15.282
2458014.7323507224,15.214
2458014.7330707223,15.106
2458014.7334627225,15.102
2458014.733790722,14.976
2458014.734520722,14.933
2458014.734677722,14.876
2458014.7352307225,14.912
2458014.7358697224,14.997
2458014.7359407223,14.904
2458014.736660722,14.895
2458014.7370857224,14.853
2458014.7373607224,14.873
2458014.7380807223,14.843
2458014.7382887225,14.846
2458014.7388107223,14.8
2458014.7394927223,14.744
2458014.739520722,14.789
2458014.7402307224,14.745
2458014.740696722,14.835
2458014.7409507222,14.779
2458014.741660722,14.744
2458014.741957722,14.738
2458014.7423707223,14.775
2458014.7430907222,14.786
2458014.743161722,14.795
2458014.743810722,14.812
2458014.7443657224,14.85
2458014.7445207224,14.878
2458014.7452307222,14.859
2458014.7455697223,14.887
2458014.745950722,14.832
2458014.7466707225,14.755
2458014.7467727223,14.682
2458014.7473707222,14.727
2458014.7479887223,14.67
2458014.748090722,14.74
2458014.7488007224,14.813
2458014.7492387225,14.829
2458014.7495207223,14.815
2458014.750240722,14.825
2458014.750453722,14.818
2458014.7509507225,14.802
2458014.7516567223,14.801
2458014.7516707224,14.768
2458014.7523907223,14.784
2458014.752860722,14.816
2458014.7530907225,14.755
2458014.7538207225,14.661
2458014.7540647225,14.728
2458014.7545407224,14.688
2458014.7552607222,14.69
2458014.755279722,14.745
2458014.755970722,14.686
2458014.7565417225,14.695
2458014.7566807223,14.704
2458014.7574007222,14.706
2458014.757744722,14.769
2458014.758130722,14.741
2458014.7588407225,14.763
2458014.7589487224,14.669
2458014.7595507223,14.763
2458014.7601527222,14.909
2458014.7602807223,14.813
2458014.761000722,14.792
2458014.761356722,14.822
2458014.7617107225,14.786
2458014.7624407224,14.805
2458014.762559722,14.879
2458014.7631607223,14.78
2458014.7638097224,14.729
2458014.763870722,14.68
2458014.7645807224,14.663
2458014.7650137222,14.699
2458014.7653007223,14.649
2458014.766020722,14.652
2458014.766217722,14.666
2458014.766740722,14.688
2458014.7674327223,14.803
2458014.7674607225,14.727
2458014.768160722,14.721
2458014.768636722,14.745
2458014.768890722,14.735
2458014.769610722,14.743
2458014.769839722,14.76
2458014.7703307224,14.791
2458014.7710407223,14.812
2458014.7711017225,14.879
2458014.771770722,14.826
2458014.7723057223,14.929
2458014.772490722,14.872
2458014.7732107225,14.866
2458014.7735087224,14.932
2458014.7739307224,14.879
2458014.777119722,14.712
2458014.778323722,14.748
2458014.7791707222,14.848
2458014.7795277224,14.904
2458014.779890722,14.894
2458014.7805907223,14.904
2458014.780719722,14.965
2458014.781310722,14.912
2458014.7819347223,14.932
2458014.782020722,14.898
2458014.7827307223,14.945
2458014.783450722,14.959
2458014.784170722,14.98
2458014.7848907225,14.978
2458014.7856007223,14.983
2458014.786320722,14.884
2458014.787040722,14.887
2458014.7877407223,14.853
2458014.788369722,14.981
2458014.7884707223,14.876
2458014.789190722,14.889
2458014.789573722,14.957
2458014.789910722,14.907
2458014.7906307224,14.935
2458014.7907777224,14.939
2458014.791330722,14.931
2458014.791969722,14.815
2458014.792050722,14.911
2458014.7927707224,14.937
2458014.7931737225,14.997
2458014.7934907223,14.966
2458014.794200722,14.994
2458014.794376722,14.967
2458014.7949207225,14.961
2458014.7955927225,15.089
2458014.7956407224,14.974
2458014.7963607223,14.95
2458014.7967847222,15.013
2458014.797070722,14.935
2458014.7977907225,14.883
2458014.797988722,14.923
2458014.7985107224,14.906
2458014.7992307222,14.924
2458014.799249722,14.917
2458014.799940722,14.972
2458014.8004537225,14.943
2458014.8006607224,14.972
2458014.8013807223,14.953
2458014.8016457222,15.107
2458014.802080722,14.963
2458014.8028107225,14.954
2458014.8035307224,14.927
2458014.8042507223,14.914
2458014.804960722,14.936
2458014.8056707224,14.996
2458014.806380722,15.033
2458014.807110722,15.025
2458014.8077217224,15.062
2458014.807830722,15.034
2458014.8085407224,15.043
2458014.808913722,14.965
2458014.8092607222,15.029
2458014.809970722,15.011
2458014.8101177225,14.899
2458014.8106807224,15.067
2458014.8113217223,15.092
2458014.8114007222,15.031
2458014.812120722,15.028
2458014.812525722,15.082
2458014.8128407225,14.993
2458014.8135507223,14.984
2458014.8137867223,15.021
2458014.814270722,14.941
2458014.814990722,14.922
2458014.814990722,14.923
2458014.8157007224,14.932
2458014.8161827223,14.976
2458014.816410722,14.934
2458014.817130722,14.914
2458014.8173977225,14.952
2458014.8178507225,14.943
2458014.8185707224,14.959
2458014.8186017224,14.978
2458014.819280722,14.936
2458014.819805722,14.904
2458014.820010722,14.913
2458014.8207307225,14.932
2458014.8210087223,14.996
2458014.8214507224,14.935
2458014.8221707223,14.896
2458014.822212722,14.936
2458014.8228707225,14.896
2458014.8234167225,14.908
2458014.823610722,14.916
2458014.8243207224,14.903
2458014.824619722,15.02
2458014.8250407223,14.959
2458014.825750722,14.952
2458014.8258237224,15.005
2458014.826480722,14.971
2458014.8270277223,14.886
2458014.8272007224,14.981
2458014.8279107222,15.017
2458014.828231722,14.977
2458014.828620722,15.062
2458014.8293407224,15.075
2458014.829434722,14.968
2458014.830050722,15.043
2458014.830638722,15.052
2458014.830770722,14.997
2458014.8314907225,15.016
2458014.8318427224,15.035
2458014.8322007223,15.017
2458014.8330457225,15.154
2458014.8342497223,15.097
2458014.835453722,15.084
2458014.8366567222,15.033
2458014.837370722,14.95
2458014.837872722,14.888
2458014.8380807224,14.918
2458014.8388007223,14.882
2458014.8390647224,14.957
2458014.8395007225,14.935
2458014.8402207224,14.958
2458014.840279722,15.051
2458014.8409407223,14.985
2458014.8414717223,15.006
2458014.841660722,15.064
2458014.8423707224,15.033
2458014.842675722,15.019
2458014.8430907223,15.066
2458014.843800722,15.061
2458014.843879722,15.056
2458014.844520722,15.063
2458014.845082722,15.165
2458014.8452307223,15.062
2458014.845940722,15.021
2458014.8462867225,15.055
2458014.846660722,15.016
2458014.8473907225,15.011
2458014.847478722,15.003
2458014.8481007223,15.027
2458014.848682722,15.146
2458014.848820722,15.059
2458014.849540722,15.077
2458014.8498867224,15.071
2458014.8502607225,15.064
2458014.8509707223,15.045
2458014.8510897225,15.148
2458014.851680722,15.033
2458014.8522937223,15.104
2458014.8524007224,15.04
2458014.8531107223,15.019
2458014.853497722,15.054
2458014.853830722,15.032
2458014.854550722,15.064
2458014.8547007223,15.086
2458014.8552707224,15.12
2458014.855904722,15.228
2458014.8559907223,15.083
2458014.856710722,15.12
2458014.8571087224,15.129
2458014.857430722,15.069
2458014.8581507225,15.039
2458014.858300722,15.038
2458014.8588607223,15.07
2458014.859504722,15.128
2458014.859570722,15.083
2458014.8602907225,15.097
2458014.860707722,15.114
2458014.8610107224,15.121
2458014.8617307222,15.073
2458014.8619117225,15.06
2458014.862440722,15.118
2458014.863103722,15.18
2458014.8631607224,15.131
2458014.8638807223,15.197
2458014.864307722,15.32
2458014.864600722,15.234
2458014.8653107225,15.265
2458014.8660307224,15.217
2458014.8667147225,15.239
2458014.8667507223,15.225
2458014.867470722,15.203
2458014.8679187223,15.239
2458014.8681707224,15.201
2458014.8688907223,15.227
2458014.869110722,15.308
2458014.869600722,15.231
2458014.8703107224,15.255
2458014.8703607223,15.309
2458014.871020722,15.293
2458014.8717307225,15.339
2458014.8727687225,15.361
2458014.873760722,15.364
2458014.873971722,15.43
2458014.8744807225,15.356
2458014.8751637223,15.211
2458014.8752007224,15.373
2458014.8759407224,15.366
2458014.8763797223,15.285
2458014.8766607223,15.365
2458014.877360722,15.355
2458014.8775827223,15.231
2458014.8780807224,15.225
2458014.8787757223,15.235
2458014.8788007223,15.202
2458014.879520722,15.135
2458014.8799787224,15.098
2458014.8802307225,15.068
2458014.8809507224,15.063
2458014.8811827223,14.974
2458014.881660722,14.974
2458014.8823707225,14.976
2458014.882386722,14.898
2458014.8830807223,14.939
2458014.8835787224,15.141
2458014.8838107223,14.953
2458014.884520722,14.915
2458014.8848397224,14.884
2458014.8852307224,14.863
2458014.8859507223,14.843
2458014.8860437223,14.965
2458014.886660722,14.864
2458014.887247722,14.904
2458014.8873707224,14.792
2458014.8880907223,14.75
2458014.888450722,14.803
2458014.8888207222,14.731
2458014.889540722,14.718
2458014.889654722,14.847
2458014.8902407223,14.698
2458014.8908697222,14.772
2458014.890960722,14.681
2458014.891680722,14.702
2458014.892073722,14.843
2458014.8932777224,14.71
2458014.894469722,14.755
2458014.8956737225,14.745
2458014.896888722,14.791
2458014.8969607223,14.756
2458014.8976607225,14.774
2458014.898092722,14.718
2458014.8983807224,14.781
2458014.8991007223,14.729
2458014.899295722,14.797
2458014.899820722,14.767
2458014.9004997225,14.772
2458014.9005207224,14.809
2458014.901230722,14.802
2458014.9017037223,14.723
2458014.901950722,14.771
2458014.902680722,14.754
2458014.9029067224,14.753
2458014.9033907223,14.743
2458014.904100722,14.733
2458014.9041107222,14.813
2458014.904820722,14.722
2458014.9053607224,14.73
2458014.9055207223,14.687
2458014.906240722,14.73
2458014.906575722,14.779
2458014.906960722,14.749
2458014.9076607223,14.721
2458014.9077797225,14.63
2458014.9083907222,14.747
2458014.9089717222,14.709
2458014.909110722,14.707
2458014.9098207224,14.728
2458014.910175722,14.864
2458014.910520722,14.748
2458014.911240722,14.772
2458014.9113797224,14.78
2458014.9119607224,14.848
2458014.9125827225,14.825
2458014.9126807223,14.819
2458014.913380722,14.878
2458014.9137867223,14.882
2458014.9141007224,14.86
2458014.9148207223,14.818
2458014.914990722,14.706
2458014.915520722,14.815
2458014.916194722,14.838
2458014.9162407224,14.788
2458014.9169607223,14.775
2458014.917409722,14.789
2458014.9176607225,14.726
2458014.9183807224,14.762
2458014.9186017225,14.72
2458014.9191007223,14.788
2458014.919820722,14.876
2458014.9198637223,14.991
2458014.9205207224,14.89
2458014.9210667224,14.967
2458014.9212507224,14.905
2458014.921960722,14.833
2458014.922270722,14.89
2458014.922680722,14.809
2458014.9233907224,14.828
2458014.923474722,14.981
2458014.9241107223,14.876
2458014.924677722,14.925
2458014.924820722,14.89
2458014.925550722,14.813
2458014.9258817225,14.879
2458014.9262607223,14.759
2458014.926980722,14.799
2458014.927690722,14.825
2458014.9284007223,14.83
2458014.929120722,14.816
2458014.929840722,14.822
2458014.9305607225,14.79
2458014.9312707223,14.768
2458014.931980722,14.784
2458014.9326907224,14.82
2458014.933400722,14.826
2458014.934130722,14.881
2458014.934850722,14.849
2458014.9355607224,14.85
2458014.936270722,14.796
2458014.936990722,14.746
2458014.9377107224,14.717
2458014.9384407224,14.733
2458014.9390877225,14.92
2458014.939140722,14.764
2458014.939860722,14.782
2458014.9402917223,14.85
2458014.9405807224,14.916
2458014.9413007223,14.916
2458014.9414947224,14.889
2458014.942000722,14.895
2458014.9427107223,14.954
2458014.9427207224,14.944
2458014.9434407223,14.946
2458014.9439137224,15.211
2458014.944160722,14.962
2458014.9448707225,14.964
2458014.9451177223,14.929
2458014.9455807223,14.983
2458014.946300722,14.909
2458014.946321722,14.949
2458014.947020722,14.854
2458014.9475137223,14.902
2458014.9477307224,14.858
2458014.948440722,14.824
2458014.948717722,14.954
2458014.949160722,14.828
2458014.9498707224,14.744
2458014.9499207223,14.785
2458014.951124722,14.652
2458014.9550607223,14.908
2458014.955770722,14.972
2458014.9564807224,14.985
2458014.9572007223,14.968
2458014.957920722,14.959
2458014.9586207224,14.945
2458014.9593407223,14.948
2458014.960060722,14.939
2458014.960780722,14.909
2458014.961510722,14.895
2458014.9622207223,14.876
2458014.9629407222,14.872
2458014.963660722,14.88
2458014.9643807225,14.896
2458014.9650907223,14.928
2458014.965810722,14.962
2458014.966530722,14.939
2458014.9672407224,14.999
2458014.967950722,14.964
2458014.968670722,14.985
2458014.9693807224,14.954
2458014.970080722,14.916
2458014.970810722,14.92
2458014.9715207224,14.923
2458014.9722407223,14.931
2458014.972950722,14.95
2458014.9736607224,14.941
2458014.9743907223,14.922
2458014.9751107222,14.93
2458014.9758107224,14.903
2458014.9765407224,14.956
2458014.9772607223,15.027
2458014.977960722,15.031
2458014.9786707223,15.075
2458014.9793907222,15.074
2458014.980110722,15.126
2458014.9808307225,15.128
2458014.9815407223,15.177
2458014.982260722,15.178
2458014.982980722,15.171
2458014.9836907224,15.161
2458014.9844107223,15.162
2458014.985130722,15.193
2458014.9858307224,15.184
2458014.9865607223,15.18
2458014.9872807222,15.224
2458014.988000722,15.206
2458014.9887107224,15.199
2458014.9894207222,15.157
2458014.990130722,15.144
2458014.9908507224,15.123
2458014.991550722,15.185
2458014.9922607224,15.138
2458014.9929807223,15.143
2458014.993690722,15.133
2458014.994410722,15.125
2458014.9951207223,15.145
2458014.995830722,15.138
2458014.996550722,15.118
2458014.9972707224,15.137
2458014.9979907223,15.109
2458014.998710722,15.041
2458014.9994207225,14.995
2458015.0001307223,15.023
2458015.0008307225,15.039
2458015.0015507224,15.012
2458015.0022707223,14.985
2458015.002990722,14.961
2458015.003710722,14.991
2458015.0044107223,15.036
2458015.005120722,15.107
2458015.0058307224,15.072
2458015.0065507223,15.047
2458015.007260722,15.052
2458015.0079807225,15.054
2458015.6658707224,14.768
2458015.6665907223,14.806
2458015.6680107224,14.753
2458015.6687407224,14.8
2458015.669450722,14.796
2458015.6701607225,14.799
2458015.6708807223,14.825
2458015.6716807224,14.789
2458015.672390722,14.777
2458015.6730907224,14.77
2458015.6738107223,14.73
2458015.6745407223,14.738
2458015.675260722,14.762
2458015.6759607224,14.745
2458015.6766807223,14.808
2458015.677390722,14.811
2458015.6781007224,14.801
2458015.6789007224,14.851
2458015.6796207223,14.784
2458015.680330722,14.794
2458015.6810407224,14.784
2458015.6817607223,14.816
2458015.682480722,14.762
2458015.6831807224,14.772
2458015.6839007223,14.737
2458015.684620722,14.714
2458015.685340722,14.8
2458015.686150722,14.86
2458015.6868607225,14.88
2458015.6875907225,14.857
2458015.6883007223,14.857
2458015.689020722,14.837
2458015.689740722,14.801
2458015.6904407223,14.831
2458015.6911707222,14.834
2458015.691880722,14.84
2458015.6925907223,14.86
2458015.693300722,14.892
2458015.694100722,14.897
2458015.694820722,14.889
2458015.6955207223,14.88
2458015.696230722,14.913
2458015.6969507225,14.881
2458015.6976607223,14.919
2458015.698370722,14.878
2458015.6990907225,14.902
2458015.6998007223,14.885
2458015.700510722,14.901
2458015.701310722,14.833
2458015.702030722,14.833
2458015.7027307223,14.842
2458015.703460722,14.82
2458015.704180722,14.761
2458015.7048907224,14.77
2458015.705600722,14.754
2458015.7063107225,14.807
2458015.7070307224,14.8
2458015.707740722,14.789
2458015.7085407223,14.738
2458015.709260722,14.785
2458015.7099707224,14.811
2458015.7106807223,14.804
2458015.711400722,14.872
2458015.7121107224,14.931
2458015.7128307223,14.95
2458015.713530722,14.952
2458015.7142507224,14.989
2458015.715070722,15.009
2458015.715790722,14.946
2458015.7165107224,14.902
2458015.717220722,14.921
2458015.717940722,14.905
2458015.7186507224,14.92
2458015.719360722,14.911
2458015.7246507225,14.795
2458015.7253607223,14.769
2458015.726080722,14.751
2458015.726800722,14.731
2458015.7275107224,14.753
2458015.728330722,14.692
2458015.7290407224,14.624
2458015.7297607223,14.554
2458015.7304607225,14.599
2458015.7311707223,14.513
2458015.731880722,14.517
2458015.7325907224,14.554
2458015.7333107223,14.598
2458015.734030722,14.669
2458015.7348407223,14.694
2458015.735550722,14.677
2458015.7362507223,14.685
